"strName","strCAS","Source","Type","numValue","strHyperlink","strDateAssessed","strReference","POD.type","numPOD","numBMD","BMR.Type","strCriticalEffect","numUF","numUFa","numUFh","numUFs","numUFl","numUFd","numUFother","Species","Strain","numBW","Route","Organ","Effect","tblEffect_strSex","DR.Type","strEffectPOD","intAnimalsControl","intAnimalsAffectedControl","numMeanResponseControl","numSDResponseControl","CV.Type","RfDEndpoint","UFEndpoint","row.orig","Conceptual.Model","Effect.Magnitude","PrAF.BMDL.p50","PrAF.BMDL.p95p50","PrAF.LOAEL.p50","PrAF.LOAEL.p95p50","PrAF.NOAEL.p50","PrAF.NOAEL.p95p50","PrAF.Subchronic.p50","PrAF.Subchronic.p95p50","PrAF.BW.p50","PrAF.BW.p95p50","PrAF.TKTD.p50","PrAF.TKTD.p95p50","Human.log10gsdh.approx","Human.log10gsdu.approx","Human.log10gsdh.p50","Human.log10gsdh.p95p50","Human.approx.incidence.target","PrAF.Human.approx.p50","PrAF.Human.approx.p95p50","HDM50.approx.p50","HDM50.approx.p95p50","HDMI.approx.p50","HDMI.approx.p95p50","PrRfD.approx","PrRfDText","zRfD","I95.approx.RfD","I50.approx.RfD","I05.approx.RfD","I95.approx.HQ3","I50.approx.HQ3","I05.approx.HQ3","I95.approx.HQ10","I50.approx.HQ10","I05.approx.HQ10","I95.approx.HQ0.1","I50.approx.HQ0.1","I05.approx.HQ0.1","I95.approx.HQ0.3","I50.approx.HQ0.3","I05.approx.HQ0.3","PrAF.BMDL.Var","PrAF.LOAEL.Var","PrAF.NOAEL.Var","PrAF.Subchronic.Var","PrAF.BW.Var","PrAF.TKTD.Var","PrAF.Human.approx.Var","PrAF.BMDL.pct","PrAF.LOAEL.pct","PrAF.NOAEL.pct","PrAF.Subchronic.pct","PrAF.BW.pct","PrAF.TKTD.pct","PrAF.Human.approx.pct","HDMI.mc.p50","HDMI.mc.p05","HDMI.mc.p95"
"4,4-Methylene bis(2-chloroaniline)",101144,"ATSDR","Chronic Oral MRL (mg/kg/day)",0.003,"http://www.atsdr.cdc.gov/ToxProfiles/tp45.pdf","5/1994","Stula et al. 1977.  Urinary bladder tumors in dogs from 4,4'-methylene-bis(2-chloroaniline) (MOCA). J Environ Pathol Toxicol 1:31-50.","LOAEL",10,NA,NA,"hepatic - increased GPT, nodular hepatic hyperplasia",3000,10,10,1,10,3,NA,"Dog","Beagle",NA,"Oral - other","liver","clinical chemistry","Both","Continuous","Hepatic -Increased GPT",NA,NA,NA,NA,"",0.009,1000,139,"Continuous","5% RD",1,1,10,3,0.333333333333333,4.7,1,1,1.68931441519092,1.07241134173319,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,1.77586834814344,8.97122795914198,0.183346195631103,13.983367886784,0.0131117336764334,"Probabilistic RfD of 0.0131 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'Hepatic -Increased GPT (liver effect: clinical chemistry)' of magnitude 5% RD or greater.",-1.87948638141455,0.00456370973077887,3.07456018408009e-08,0,0.0385061748829654,8.97974432988787e-06,0,0.225014674771018,0.00112400560405828,0,1.13901735962475e-05,3.83021482680953e-15,0,0.000256271120563196,1.48646822474641e-11,0,0,1.20694896081258,2.3949497183834,0,0.00488736662282773,1.20694896081258,2.14461582488682,0,0.173453306686642,0.344183525144399,0,0.00070237427533693,0.173453306686642,0.308207487206979,0.273666963399855,0.0159966590534188,3.33716580261152
"4-Chloroaniline",106478,"IRIS","RfD (mg/kg/day)",0.004,"http://www.epa.gov/iris/subst/0320.htm","2/1/1995","NCI (National Cancer Institute). 1979. Bioassay of p-chloroaniline for possible carcinogenicity. NCI Carcinogenesis Tech. Rep. Ser. No. 189. NTIS PB 295896.","LOAEL",12.5,NA,NA,"Nonneoplastic lesions of splenic capsule",3000,10,10,1,10,3,NA,"Rat","Unspecified",NA,"Oral diet","spleen","nonneoplastic histopathology","M","Dichotomous","Nonneoplastic lesions of splenic capsule (focal fibrosis)",20,0,NA,NA,"",0.012,1000,140,"Quantal-Deterministic","ED50",1,1,10,3,0.222222222222222,5,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,1.15279833555516,9.45898420111472,0.119018501216529,14.6152286473503,0.00814345803875652,"Probabilistic RfD of 0.00814 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'Nonneoplastic lesions of splenic capsule (focal fibrosis) (spleen effect: nonneoplastic histopathology)'.",-1.40709041414432,0.0212298294379664,1.45564647192665e-06,0,0.128051747836454,0.000191572606376898,0,0.493659411184562,0.0102260657864234,1.16577047819525e-15,0.000102058689057776,9.89014110804361e-13,0,0.00168638165165123,1.70560121097734e-09,0,0,1.20694896081258,2.59029039398023,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0.167784028428877,0.360089259126604,0,0.00620888199507354,0.167784028428877,0.298133802020569,0.177318313656646,0.0099639121418661,2.2707710678121
"4-Chloroaniline",106478,"IRIS","RfD (mg/kg/day)",0.004,"http://www.epa.gov/iris/subst/0320.htm","2/1/1995","NCI (National Cancer Institute). 1979. Bioassay of p-chloroaniline for possible carcinogenicity. NCI Carcinogenesis Tech. Rep. Ser. No. 189. NTIS PB 295896.","LOAEL",12.5,NA,NA,"Nonneoplastic lesions of splenic capsule",3000,10,10,1,10,3,NA,"Rat","Unspecified",NA,"Oral diet","spleen","nonneoplastic histopathology","F","Dichotomous","Nonneoplastic lesions of splenic capsule (focal fibrosis)",20,0,NA,NA,"",0.012,1000,141,"Quantal-Deterministic","ED50",1,1,10,3,0.222222222222222,5,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,1.15279833555516,9.45898420111472,0.119018501216529,14.6152286473503,0.00814345803875652,"Probabilistic RfD of 0.00814 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'Nonneoplastic lesions of splenic capsule (focal fibrosis) (spleen effect: nonneoplastic histopathology)'.",-1.40709041414432,0.0212298294379664,1.45564647192665e-06,0,0.128051747836454,0.000191572606376898,0,0.493659411184562,0.0102260657864234,1.16577047819525e-15,0.000102058689057776,9.89014110804361e-13,0,0.00168638165165123,1.70560121097734e-09,0,0,1.20694896081258,2.59029039398023,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0.167784028428877,0.360089259126604,0,0.00620888199507354,0.167784028428877,0.298133802020569,0.177318313656646,0.0099639121418661,2.2707710678121
"4-methyl-2-Pentanone",108101,"HEAST","RfD (mg/kg/day)",0.08,"http://epa-heast.ornl.gov/heast.php?chemical=Methyl Isobutyl Ketone","1993","Microbiological Associates. 1986.  Subchronic toxicity of Methyl Isobutyl Keton in Sprague Dawley Rats.  Final Report.  Perforemd for Research Triangle Institute, Research Triangle Park, NC.  Study No. 5221.04.  July 15 1986.","NOAEL",250,NA,NA,"CNS depression (lethargy), increased absolute and relative liver weight in females, and increased absolute and relative kidney weight in females",3000,10,10,10,1,3,NA,"Rat","Sprague-Dawley",NA,"Oral gavage","liver","organ weight","F","Continuous","increased absolute liver weight",19,NA,7.679,0.551,"SD",0.24,1000,142,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,2,4,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,76.8532223703438,10.5882009860242,7.93456674776861,16.0743852283499,0.493615565077703,"Probabilistic RfD of 0.494 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'increased absolute liver weight (liver effect: organ weight)' of magnitude 5% RD or greater.",-2.07194643667278,0.00207278908376212,1.70560121097734e-09,0,0.0209622942810118,8.55255331277842e-07,0,0.148671809871479,0.000191572606376897,0,3.48150739437426e-06,0,0,9.4848509350283e-05,4.53420890941136e-13,0,0,0,2.3949497183834,1.92181205567281,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.310508600900844,0.249165637182621,0.00579067149362341,0.156482631056493,0.278052459366419,11.7786704872538,0.607414483534247,167.434391741047
"4-methyl-2-Pentanone",108101,"HEAST","RfD (mg/kg/day)",0.08,"http://epa-heast.ornl.gov/heast.php?chemical=Methyl Isobutyl Ketone","1993","Microbiological Associates. 1986.  Subchronic toxicity of Methyl Isobutyl Keton in Sprague Dawley Rats.  Final Report.  Perforemd for Research Triangle Institute, Research Triangle Park, NC.  Study No. 5221.04.  July 15 1986.","NOAEL",250,NA,NA,"CNS depression (lethargy), increased absolute and relative liver weight in females, and increased absolute and relative kidney weight in females",3000,10,10,10,1,3,NA,"Rat","Sprague-Dawley",NA,"Oral gavage","kidneys","organ weight","F","Continuous","Absolute right kidney weight",19,NA,0.882,0.077,"SD",0.24,1000,143,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,2,4,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,76.8532223703438,10.5882009860242,7.93456674776861,16.0743852283499,0.493615565077703,"Probabilistic RfD of 0.494 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'Absolute right kidney weight (kidneys effect: organ weight)' of magnitude 5% RD or greater.",-2.07194643667278,0.00207278908376212,1.70560121097734e-09,0,0.0209622942810118,8.55255331277842e-07,0,0.148671809871479,0.000191572606376897,0,3.48150739437426e-06,0,0,9.4848509350283e-05,4.53420890941136e-13,0,0,0,2.3949497183834,1.92181205567281,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.310508600900844,0.249165637182621,0.00579067149362341,0.156482631056493,0.278052459366419,11.7786704872538,0.607414483534247,167.434391741047
"4-methyl-2-Pentanone",108101,"HEAST","RfD (mg/kg/day)",0.08,"http://epa-heast.ornl.gov/heast.php?chemical=Methyl Isobutyl Ketone","1993","Microbiological Associates. 1986.  Subchronic toxicity of Methyl Isobutyl Keton in Sprague Dawley Rats.  Final Report.  Perforemd for Research Triangle Institute, Research Triangle Park, NC.  Study No. 5221.04.  July 15 1986.","NOAEL",250,NA,NA,"CNS depression (lethargy), increased absolute and relative liver weight in females, and increased absolute and relative kidney weight in females",3000,10,10,10,1,3,NA,"Rat","Sprague-Dawley",NA,"Oral gavage","kidneys","organ weight","F","Continuous","Absolute left kidney weight",19,NA,0.849,0.084,"SD",0.24,1000,144,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,2,4,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,76.8532223703438,10.5882009860242,7.93456674776861,16.0743852283499,0.493615565077703,"Probabilistic RfD of 0.494 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'Absolute left kidney weight (kidneys effect: organ weight)' of magnitude 5% RD or greater.",-2.07194643667278,0.00207278908376212,1.70560121097734e-09,0,0.0209622942810118,8.55255331277842e-07,0,0.148671809871479,0.000191572606376897,0,3.48150739437426e-06,0,0,9.4848509350283e-05,4.53420890941136e-13,0,0,0,2.3949497183834,1.92181205567281,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.310508600900844,0.249165637182621,0.00579067149362341,0.156482631056493,0.278052459366419,11.7786704872538,0.607414483534247,167.434391741047
"4-methyl-2-Pentanone",108101,"HEAST","RfD (mg/kg/day)",0.08,"http://epa-heast.ornl.gov/heast.php?chemical=Methyl Isobutyl Ketone","1993","Microbiological Associates. 1986.  Subchronic toxicity of Methyl Isobutyl Keton in Sprague Dawley Rats.  Final Report.  Perforemd for Research Triangle Institute, Research Triangle Park, NC.  Study No. 5221.04.  July 15 1986.","NOAEL",250,NA,NA,"CNS depression (lethargy), increased absolute and relative liver weight in females, and increased absolute and relative kidney weight in females",3000,10,10,10,1,3,NA,"Rat","Sprague-Dawley",NA,"Oral gavage","CNS","clinical signs","Both","","clinical signs",NA,NA,NA,NA,"",0.24,1000,145,"Quantal-Deterministic","ED50",1,1,1,1,0.222222222222222,5,2,4,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,115.279833555516,11.0317093299194,11.9018501216529,16.646091197679,0.714993687125325,"Probabilistic RfD of 0.715 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'CNS effect: clinical signs'.",-2.28335555938924,0.000845091005124357,1.25886249711023e-10,0,0.010143567625748,9.94661713238426e-08,0,0.0875041056808454,3.64162133700325e-05,0,9.96524317397491e-07,0,0,3.2134237192324e-05,2.02574704662368e-14,0,0,0,2.59029039398023,1.92181205567281,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.327539466462885,0.243011091273735,0.00564763831315053,0.152617412932236,0.271184391017994,17.6467449151728,0.881977851314525,260.562426593665
"9H-Fluorene",86737,"IRIS","RfD (mg/kg/day)",0.04,"http://www.epa.gov/iris/subst/0435.htm","11/1/1990","U.S. EPA. 1989. Mouse oral subchronic toxicity study. Prepared by Toxicity Research Laboratories, LTD., Muskegon, MI for the Office of Solid Waste, Washington, DC.","NOAEL",125,NA,NA,"Decreased RBC, packed cell volume and hemoglobin",3000,10,10,10,1,3,NA,"Mouse","CD-1",NA,"Oral gavage","blood","hematology","M","Continuous","Decreased packed cell volume",20,NA,43.9,3.6,"SD",0.12,1000,146,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,2,4,9.23577592339137,1.34502322961965,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,20.3014886410486,10.6853681350646,2.09598910407725,16.1997050571683,0.129384399078907,"Probabilistic RfD of 0.129 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'Decreased packed cell volume (blood effect: hematology)' of magnitude 5% RD or greater.",-1.68932447831531,0.00856653551153127,7.33056458222273e-08,0,0.0648929491419155,1.8041925196101e-05,0,0.325193637122786,0.00187942760465569,0,2.55861057430301e-05,1.31548547245557e-14,0,0.000531077656044517,4.28418066422681e-11,0,0,0,2.3949497183834,1.92181205567281,0.0878596492809501,1.20694896081258,2.14461582488682,0,0,0.308779296143393,0.247777967660671,0.0113276869473024,0.155611137778821,0.276503911469812,3.11070919799899,0.159294138158063,44.5950712714234
"9H-Fluorene",86737,"IRIS","RfD (mg/kg/day)",0.04,"http://www.epa.gov/iris/subst/0435.htm","11/1/1990","U.S. EPA. 1989. Mouse oral subchronic toxicity study. Prepared by Toxicity Research Laboratories, LTD., Muskegon, MI for the Office of Solid Waste, Washington, DC.","NOAEL",125,NA,NA,"Decreased RBC, packed cell volume and hemoglobin",3000,10,10,10,1,3,NA,"Mouse","CD-1",NA,"Oral gavage","blood","hematology","F","Continuous","Decreased packed cell volume",20,NA,45.2,2.85,"SD",0.12,1000,147,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,2,4,9.23577592339137,1.34502322961965,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,20.3014886410486,10.6853681350646,2.09598910407725,16.1997050571683,0.129384399078907,"Probabilistic RfD of 0.129 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'Decreased packed cell volume (blood effect: hematology)' of magnitude 5% RD or greater.",-1.68932447831531,0.00856653551153127,7.33056458222273e-08,0,0.0648929491419155,1.8041925196101e-05,0,0.325193637122786,0.00187942760465569,0,2.55861057430301e-05,1.31548547245557e-14,0,0.000531077656044517,4.28418066422681e-11,0,0,0,2.3949497183834,1.92181205567281,0.0878596492809501,1.20694896081258,2.14461582488682,0,0,0.308779296143393,0.247777967660671,0.0113276869473024,0.155611137778821,0.276503911469812,3.11070919799899,0.159294138158063,44.5950712714234
"9H-Fluorene",86737,"IRIS","RfD (mg/kg/day)",0.04,"http://www.epa.gov/iris/subst/0435.htm","11/1/1990","U.S. EPA. 1989. Mouse oral subchronic toxicity study. Prepared by Toxicity Research Laboratories, LTD., Muskegon, MI for the Office of Solid Waste, Washington, DC.","NOAEL",125,NA,NA,"Decreased RBC, packed cell volume and hemoglobin",3000,10,10,10,1,3,NA,"Mouse","CD-1",NA,"Oral gavage","blood","hematology","F","Continuous","decreased RBC",20,NA,8.35,0.54,"SD",0.12,1000,148,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,2,4,9.23577592339137,1.34502322961965,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,20.3014886410486,10.6853681350646,2.09598910407725,16.1997050571683,0.129384399078907,"Probabilistic RfD of 0.129 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'decreased RBC (blood effect: hematology)' of magnitude 5% RD or greater.",-1.68932447831531,0.00856653551153127,7.33056458222273e-08,0,0.0648929491419155,1.8041925196101e-05,0,0.325193637122786,0.00187942760465569,0,2.55861057430301e-05,1.31548547245557e-14,0,0.000531077656044517,4.28418066422681e-11,0,0,0,2.3949497183834,1.92181205567281,0.0878596492809501,1.20694896081258,2.14461582488682,0,0,0.308779296143393,0.247777967660671,0.0113276869473024,0.155611137778821,0.276503911469812,3.11070919799899,0.159294138158063,44.5950712714234
"Acenaphthene",83329,"IRIS","RfD (mg/kg/day)",0.06,"http://www.epa.gov/iris/subst/0442.htm","4/1/1994","U.S. EPA. 1989. Mouse oral subchronic study with acenaphthene. Study conducted by Hazelton Laboratories, Inc., for the Office of Solid Waste, Washington, DC.","NOAEL",175,NA,NA,"Hepatotoxicity",3000,10,10,10,1,3,NA,"Mouse","CD-1",NA,"Oral gavage","liver","nonneoplastic histopathology","M","Dichotomous","Hepatotoxicity; hepatocellular hypertrophy",20,2,NA,NA,"",0.18,1000,149,"Quantal-Deterministic","ED50",1,1,1,1,0.222222222222222,5,2,4,9.23577592339137,1.34502322961965,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,42.633126146202,11.1312149501647,4.40157711856222,16.7742536163976,0.262400773186085,"Probabilistic RfD of 0.262 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'Hepatotoxicity; hepatocellular hypertrophy (liver effect: nonneoplastic histopathology)'.",-1.86471388862931,0.00449408332148732,1.06247076814999e-08,0,0.0392927137750562,3.80346868240151e-06,0,0.232933030028116,0.000592510337342245,0,1.00136741740998e-05,0,0,0.00023893370893467,4.10045133834869e-12,0,0,0,2.59029039398023,1.92181205567281,0.0878596492809501,1.20694896081258,2.14461582488682,0,0,0.325760125264251,0.241690946098261,0.0110494060519046,0.151788326735718,0.269711195849865,6.52447635220072,0.323806572833712,97.1426364826882
"Acenaphthene",83329,"IRIS","RfD (mg/kg/day)",0.06,"http://www.epa.gov/iris/subst/0442.htm","4/1/1994","U.S. EPA. 1989. Mouse oral subchronic study with acenaphthene. Study conducted by Hazelton Laboratories, Inc., for the Office of Solid Waste, Washington, DC.","NOAEL",175,NA,NA,"Hepatotoxicity",3000,10,10,10,1,3,NA,"Mouse","CD-1",NA,"Oral gavage","liver","nonneoplastic histopathology","F","Dichotomous","Hepatotoxicity; hepatocellular hypertrophy",20,0,NA,NA,"",0.18,1000,150,"Quantal-Deterministic","ED50",1,1,1,1,0.222222222222222,5,2,4,9.23577592339137,1.34502322961965,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,42.633126146202,11.1312149501647,4.40157711856222,16.7742536163976,0.262400773186085,"Probabilistic RfD of 0.262 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'Hepatotoxicity; hepatocellular hypertrophy (liver effect: nonneoplastic histopathology)'.",-1.86471388862931,0.00449408332148732,1.06247076814999e-08,0,0.0392927137750562,3.80346868240151e-06,0,0.232933030028116,0.000592510337342245,0,1.00136741740998e-05,0,0,0.00023893370893467,4.10045133834869e-12,0,0,0,2.59029039398023,1.92181205567281,0.0878596492809501,1.20694896081258,2.14461582488682,0,0,0.325760125264251,0.241690946098261,0.0110494060519046,0.151788326735718,0.269711195849865,6.52447635220072,0.323806572833712,97.1426364826882
"Acephate",30560191,"OPP","Chronic RfD (mg/kg/day)",0.0012,"http://www.epa.gov/opp00001/chem_search/reg_actions/reregistration/red_PC-103301_31-Jul-06.pdf","7/31/2006","Brorby, G.; Rosenberg, D. (1987) The Cholinesterase Inhibition Potentialof Acephate Technical (SX-1102) Following 4-, 9-, or 13-Week Dietary Administration in Male and Female Rats: Laboratory Project ID S-3068. Unpublished study prepared Chevron Environmental Health Center, Inc.  MRID 40504819","NOAEL",0.12,NA,NA,"Brain cholinesterase inhibition",100,10,10,1,1,1,NA,"Rat","Unspecified",NA,"Oral diet","CNS","enzyme activity","Both","","enzyme activity",NA,NA,NA,NA,"",0.0012,100,151,"Continuous","5% RD",1,1,1,1,0.333333333333333,4.7,1,1,4.87943105616227,1.23532877615645,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,0.07377909347553,6.75037026966445,0.00761718407785787,11.0949120450158,0.000686547495550429,"Probabilistic RfD of 0.000687 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'CNS effect: enzyme activity' of magnitude 5% RD or greater.",-1.26318160645153,0.0281702217028735,1.22286756901724e-05,0,0.15187500611076,0.000986774901025011,0,0.538531134803332,0.0313926939917935,4.95072524454685e-11,0.000184335636343019,2.37150332778767e-11,0,0.00260630738147195,2.47293412124854e-08,0,0,0,2.3949497183834,0,0.0446633910386682,1.20694896081258,2.14461582488682,0,0,0.413551398654309,0,0.00771231549911339,0.208411653496144,0.370324632350435,0.0114965546088223,0.000822765585550304,0.10802144632138
"Acequinocyl",57960197,"OPP","Chronic RfD (mg/kg/day)",0.027,"http://www.regulations.gov/#!documentDetail;D=EPA-HQ-OPP-2011-0449-0008","11/30/2011","MRID 45531911, 1994","NOAEL",2.7,NA,NA,"clinical chemistry and microscopic non-neoplastic lesions (brown pigmented cells and perivascular inflammatory cells in

liver).",100,10,10,1,1,1,NA,"Mouse","Unspecified",NA,"Oral diet","liver","nonneoplastic histopathology","Both","","nonneoplastic histopathology",NA,NA,NA,NA,"",0.027,100,152,"Quantal-Deterministic","ED50",1,1,1,1,0.222222222222222,5,1,1,9.23577592339137,1.34502322961965,1,3,0.4239,0.16621,0.323957566318277,2.15241498835851,0.01,9.68587508473058,4.32516673243793,1.31553646393995,7.17832054959064,0.135820093944206,11.6528148116657,0.0116555610073057,"Probabilistic RfD of 0.0117 mg/kg-d = estimate, based on the study data, of the dose at which, with 95% confidence, at most 1% of the population will have 'liver effect: nonneoplastic histopathology'.",-1.08214212110279,0.0457574480361431,3.42469719597177e-05,0,0.219021522100712,0.00214575165750369,0,0.660782446961152,0.0523588885811389,1.18377161005431e-09,0.000372412667238209,1.14507983589283e-10,0,0.00475714160497608,9.19326973482956e-08,0,0,0,2.59029039398023,0,0.0878596492809501,1.20694896081258,2.14461582488682,0,0,0.429587545589905,0,0.0145711118640242,0.200166839568537,0.355674502977534,0.204476921412647,0.0140241585226585,2.03115903572086
